name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
Graphics Card 1284M/8100MHz PCIE3.0 16X 3XDP 1XHD 1XDVI Graphics Card 8Pin Dual Fan for AMD Mining Game Graphics Card,https://static-01.daraz.com.bd/p/7a918cdd642c1df0fecd30f6da4aeed0.png,16913.00,12066.00,null,-29%,Not Available,0,China,[],No Brand,True
PCI-E X8 X16 Double Disk Transfer Card NVME M.2 MKEY SSD RAID Array Expansion Adapter Motherboard PCI-E 3.0 4.0,https://static-01.daraz.com.bd/p/d5c795a77a4b798f21b1241f6793ec5f.png,2710.00,1807.00,null,-33%,Not Available,0,China,[],No Brand,True
Graphics Card GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/ca294044be79dc76396f18d3ff749b23.png,16730.00,8365.00,null,-50%,Not Available,0,China,[],No Brand,True
1 PCS GTX750 28Nm DDR5 128Bit Graphics Card 1020Mhz 1253Mhz PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/da0281ad00646a09000e4ecf45bf3e80.jpg,21542.00,12646.00,null,-41%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Anti-Bending Support Frame Support 3 Pin ARGB Motheoard Light Synchronous White,https://static-01.daraz.com.bd/p/24de7dc694e6d652df462bae6631c43f.jpg,3226.00,1792.00,null,-44%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Anti-Bending Support Frame Support 3 Pin ARGB Motheoard Light Synchronous Black,https://static-01.daraz.com.bd/p/1820c5842b005ee7dd55f9b8b68b8037.jpg,2948.00,1734.00,null,-41%,Not Available,0,China,[],No Brand,True
1 Set RX580 8GB DDR5 256Bit Graphics Card 8Pin to Dual 8Pin Cable 14Nm 1284Mhz 1750Mhz PCI E 3.0 HD DP DVI Dual Fan Video Card,https://static-01.daraz.com.bd/p/f497553762f063073b95c47b7bb2d694.png,29497.00,19346.00,null,-34%,Not Available,0,China,[],No Brand,True
graphics card-1 * R9 370 4GB For AMD graphics card-black,https://static-01.daraz.com.bd/p/43ee8a245d5f9f644dee1bd18cc8f10c.jpg,23414.00,11841.00,null,-49%,Not Available,0,China,"['For AMD R9 370 4GB extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.HDMI-compatible interface. It can be connected to a -definition TV. The -definition LCD display allows you to enjoy the -definition picture.DVI interface and DP interface can be connected to a monitor or LCD screen can be used.The game graphics card runs smoothly and stably, giving you a better gaming experience.The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
1 Piece GTX750Ti 2GB DDR5 128Bit Graphics Card PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/02e372ea7a485d3dd5dc4e5df8401493.jpg,17593.00,11550.00,null,-34%,Not Available,0,China,[],No Brand,True
GTX1650 Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/dabe5502fb72cf3b1c9694bc7f0e60d6.jpg,27064.00,17850.00,null,-34%,Not Available,0,China,[],No Brand,True
COLORFUL GeForce RTX 3060 DUO 12G Graphics Card 12GB GDDR6 192Bit 8Nm 15Gbps 1320Mhz 1777Mhz 3DP+HD Video Card,https://static-01.daraz.com.bd/p/67549745be5712eb25480e499fb5e3e8.png,130984.00,67172.00,null,-49%,Not Available,0,China,[],No Brand,True
ATI HD6770 1G DDR5 128Bit PCI-E2.0 HDMI+VGA+DVI Independent Graphics Card Size Chassis Dedicated Office HD Graphics Card,https://static-01.daraz.com.bd/p/f23c0693e726c6b419fee2ed96d28045.jpg,8377.00,5585.00,null,-33%,Not Available,0,China,[],No Brand,True
"HD6770 1GB 128Bit DDR5 Graphics Card PCI Express Computer Graphics Card,650MHz Core Frequency,GPU for Computer Caming",https://static-01.daraz.com.bd/p/c19f7f3265dd3c386f9f0bfff1a7f40a.jpg,7279.00,4853.00,null,-33%,Not Available,0,China,[],No Brand,True
1 PCS 28Nm 4GB DDR5 128Bit Graphics Card 1020Mhz 1253Mhz PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/d12aa9797bd457ae965cd791dc30e548.jpg,18270.00,11983.00,null,-34%,Not Available,0,China,[],No Brand,True
3PCS 009S Plus Riser Card VER009S PCIE PCI-E PCI Express X16 GPU 6in Adapter Card 1X 16X Extender USB 3.0 Cable,https://static-01.daraz.com.bd/p/9629c99606a2038359492d7f7e098b2d.jpg,2967.00,1978.00,null,-33%,Not Available,0,China,[],No Brand,True
GTX550Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card HDMI-Compatible/DVI/VGA Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/92f0080b63e30c9adab6859482b9ea5d.jpg,8737.00,5825.00,null,-33%,Not Available,0,China,[],No Brand,True
Graphics Card GT730 4GB Graphics Card DDR3 128BIT Desktop Computer Graphics Card,https://static-01.daraz.com.bd/p/a28947e2739447e37d4d6e30baa973d2.jpg,11262.00,6510.00,null,-42%,Not Available,0,China,[],No Brand,True
PCIE Riser Card Set USB3.0 6 Ports PCIE Adapter 1 to 7 Ports Graphics Card Expansion Card PCI-E 1X for BTC Mining,https://static-01.daraz.com.bd/p/e478211b751ce91c49f760b56ada49c3.jpg,10063.00,5410.00,null,-46%,Not Available,0,China,[],No Brand,True
Aluminum Alloy Anodic Polishing VC-2 image Card Holder Stand Jack Bracket Support Frame Desktop Computer Video Card Companion galactic,https://static-01.daraz.com.bd/p/ffab95827913ff62e91181bbf8cfa25a.jpg,1662.00,923.00,null,-44%,Not Available,0,China,"['Using all-aluminum metal material instead of plastic material, the portal avoids the aging and vulnerability of plastic material, and can be used as a replacement for long-term components.The supporting rod is polished by all-anode process, which can maintain the surface texture of the product and keep the color from fading for a long time.The base is processed by CNC technology,the edge is smooth, the post-treatment of sand blasting anode process, and the metal texture is perfectly embodied in the product.The support module can slide up and down to adjust the position. It can be compatible with various chassis structures of traditional ATX, MATX, ITX and long power source warehouse to satisfy all kinds of hosts of users.Concealed in the bottom of the reticulated rubber pad can facilitate the installation of users and firmly stand in the chassis, without scratching the chassis.']",No Brand,True
PCIE 3.0 Graphics Card Extension Cable High Speed 16X Adapter Cable,https://static-01.daraz.com.bd/p/4091d49b932b77635e5997c7a31b24a1.jpg,2331.00,1554.00,null,-33%,Not Available,0,China,[],No Brand,True
TEUCER Graphics Card GPU Vertical Telescopic Stand VC-15 Mini White,https://static-01.daraz.com.bd/p/826a35811b31523e3c2f0f124d31d192.png,1338.00,669.00,null,-50%,Not Available,0,China,[],No Brand,True
3X Mini PCIe to PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe to PCI-E Slot,https://static-01.daraz.com.bd/p/0377e16037ad90e4911db5c2b069abaa.png,2974.00,1869.00,null,-37%,Not Available,0,China,[],No Brand,True
1 Piece High Quality Parallel Port DB25 25Pin Pcie Riser Card LPT Printer to PCI-E Express Card AX99100,https://static-01.daraz.com.bd/p/c50b574c36d2df27085b52a4a1cb7359.png,1812.00,906.00,null,-50%,Not Available,0,China,[],No Brand,True
3 in 1 Debug Card Expert Mini PCI PCI-E LPC & PC Diagnostic Card USB Post Card Motherboard Analyzer Tester,https://static-01.daraz.com.bd/p/8d4407bf39e3cf6542206fddb41a3525.jpg,2140.00,1070.00,null,-50%,Not Available,0,China,[],No Brand,True
COOLMOON GT8 Graphics Card Bracket ARGB Computer Shenguang GPU,https://static-01.daraz.com.bd/p/c81c739fdb24cf04d800dd1a37ac9d9a.jpg,2064.00,1288.00,null,-38%,Not Available,0,China,[],No Brand,True
PCIE to Single Serial Port Rs232 Expansion Card for Desktop Computers,https://static-01.daraz.com.bd/p/fc0da1de85873413421f6881a3845eeb.jpg,1732.00,866.00,null,-50%,Not Available,0,China,[],No Brand,False
2X PCI-E PCI Express 6Pin Female to Dual Dual 2-Port 8Pin (6 + 2Pin) Male F/M Adapter GPU Video Card Power Cord 20cm,https://static-01.daraz.com.bd/p/b05ad052faad3d42c1ce73a139dc316a.jpg,940.00,470.00,null,-50%,Not Available,0,China,[],No Brand,True
GT210 1GB Graphics Cards 64Bit Video Card for GPU PC Games DVI-I,https://static-01.daraz.com.bd/p/06831fa679aeede98c88071d078f01ad.png,5422.00,2711.00,null,-50%,Not Available,0,China,[],No Brand,True
87mm FDC10H12S9-C Video Card Cooling Fan Replace Cooler for Palit GTX 1070 GTX 1070 TI 8G Dual GTX 1060 Dual GTX1080 GPU Graphics Card,https://static-01.daraz.com.bd/p/49fd3d7633b3fe1e2735747043ad8665.jpg,1527.00,1018.00,null,-33%,Not Available,0,China,[],No Brand,True
5X PCI-E 16X Riser Card 90 Degree Pci-E Pci-Express 16X Right Angle Extender Protector Riser Adapter Card,https://static-01.daraz.com.bd/p/c746336774c28dac286dc19ec63da9a1.png,2016.00,1258.00,null,-38%,Not Available,0,China,[],No Brand,True
20 Pcs Hard Steel Dust Filter Blanking Plate PCI Slot Cover W Screws,https://static-01.daraz.com.bd/p/d37c832609161d30c60a669c3e0c8268.jpg,1101.00,722.00,null,-34%,Not Available,0,China,[],No Brand,True
3X VGA Virtual Display Adapter HDMI DDC EDID Dummy Plug Ghost Display Emulator Lock Plate 1920X1080 New Generation@60Hz,https://static-01.daraz.com.bd/p/96f5f7c8faf66518928941feac8176e7.jpg,942.00,625.00,null,-34%,Not Available,0,China,[],No Brand,True
PELADN GTX 1060 Super 6G Graphics Card Desktop Computer Independent Graphics Card Gaming Video Card for BTC Miner Rig,https://static-01.daraz.com.bd/p/765719643b8328502d067f5e2518a645.jpg,62913.00,32879.00,null,-48%,Not Available,0,China,[],No Brand,False
10X Mini PCIe To PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe To PCI-E Slot Card,https://static-01.daraz.com.bd/p/b75508888cea6f814781ac718f277ff0.png,8721.00,5779.00,null,-34%,Not Available,0,China,[],No Brand,True
5V ARGB Sync Abyss Effect Computer Video Card Holder B,https://static-01.daraz.com.bd/p/aae397c5c96542fddf1b988a2aa42f68.png,3141.00,1837.00,null,-42%,Not Available,0,China,[],No Brand,True
PCIE Riser PCI-E 1 to 6 Riser Card PCI Express ​For Video Card 0.6,https://static-01.daraz.com.bd/p/71ac12f82ff8ce2d97800aafd919660c.jpg,5092.00,2638.00,null,-48%,Not Available,0,China,[],No Brand,True
2X 4K Displayport Dummy Plug DP Virtual Display Adapter EDID Headless Ghost Emulator Graphics Video Card Cheater,https://static-01.daraz.com.bd/p/218e446a97d13a0eda319b1a3853711d.jpg,949.00,631.00,null,-34%,Not Available,0,China,[],No Brand,True
"Adjustable Video Card AURA SYNC Graphics Video Card Holder,Black",https://static-01.daraz.com.bd/p/08b81e0aca27c7fe762e4bec31166d6c.png,2066.00,1476.00,null,-29%,Not Available,0,China,[],No Brand,True
Graphics Card GPU Holder Mount Adjustable-L,https://static-01.daraz.com.bd/p/3f4f1b87c2ba6b94bcc9f1d72664d649.jpg,735.00,486.00,null,-34%,Not Available,0,China,[],No Brand,True
"Adjustable Video Card AURA SYNC Graphics Video Card Holder,White",https://static-01.daraz.com.bd/p/dac58d51bba26a8f7f59d45cfcbf227d.jpg,2100.00,1500.00,null,-29%,Not Available,0,China,[],No Brand,True
4X 4K Displayport Dummy Plug DP Virtual Display Adapter EDID Headless Ghost Emulator Graphics Video Card Cheater,https://static-01.daraz.com.bd/p/67ce978c9e7662b4db44405eb7624df9.png,1572.00,1045.00,null,-34%,Not Available,0,China,[],No Brand,True
95Mm CF1015H12D DC12V Video Card Cooler Cooling Fan Replace for Sapphire NITRO RX480 8G RX 470 4G GDDR5 RX570 4G / 8G D5 RX580 8G,https://static-01.daraz.com.bd/p/721db2a9afa06fbc7cdc67d9779b1b22.jpg,1560.00,570.00,null,-63%,Not Available,0,China,['Cooler for Video Card'],No Brand,True
"1Set Suction Bracket Chassis Fan Graphics Card Fixed Support Frame Portable ,Black 1",https://static-01.daraz.com.bd/p/b906b953d6cafff8cd05b15235be101f.png,1885.00,1347.00,null,-29%,Not Available,0,China,[],No Brand,True
"Adjustable Video Card AURA SYNC Graphics Video Card Holder,White",https://static-01.daraz.com.bd/p/e44229078d3016547021a1fcf3e64bee.png,3482.00,1914.00,null,-45%,Not Available,0,China,[],No Brand,True
PCI Express 3 Port Video Capture Card TI XIO2213B Chipset,https://static-01.daraz.com.bd/p/036d8626ffbc0494d9d75725bcf32a43.jpg,5009.00,3018.00,null,-40%,Not Available,0,China,[],No Brand,True
PELADN RX 6500 XT 4GB 18000MHz GDDR6 Graphics Card Desktop Computer Independent Graphics Card for BTC Miner,https://static-01.daraz.com.bd/p/14c64d4091bfcd16b5824035cbbbb5af.jpg,57601.00,30348.00,null,-47%,Not Available,0,China,[],No Brand,False
ATI6700 1GB DDR5 128BIT Desktop Games Computer Discrete Graphics Card,https://static-01.daraz.com.bd/p/96cee4cb2418cee843d8da86033f2a56.jpg,9511.00,5907.00,null,-38%,Not Available,0,China,[],No Brand,True
DDR3 128BIT Desktop Computer Graphics Card Half Height Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/a28947e2739447e37d4d6e30baa973d2.jpg,11320.00,6011.00,null,-47%,Not Available,0,China,[],No Brand,True
NAMUNY COLORFUL GeForce RTX 2060 12G Graphics Card 12GB GDDR6 192Bit 12Nm 14Gbps 1470Mhz 1650Mhz DP+HD+DVI Video Card,https://static-01.daraz.com.bd/p/f7b573cbea6e476b298a995b99a4e9fe.jpg,113886.00,58982.00,null,-48%,Not Available,0,Bangladesh,"['TU106 display core, Boost frequency up to 1650MHz', 'Double 90MM sickle-shaped fan blades for better heat dissipation;', 'Black and red armor contrast color design brings better visual sense;', 'The metal anti-bending back plate provides an extra layer of protection to the ;']",No Brand,True
Desktop Computer PCI Graphics Card ATI Rage XL 8MB Tractor Card VGA Card for HISHARD BUDDY,https://static-01.daraz.com.bd/p/eba356456fad5eb1427776c69c9f24be.jpg,3013.00,1594.00,null,-47%,Not Available,0,China,[],No Brand,True
GPU Stand Image Card Vertical Holder with PCI Express Extension Cable,https://static-01.daraz.com.bd/p/3ee156386ea1da391124232ae54db687.jpg,6102.00,3353.00,null,-45%,Not Available,0,China,[],No Brand,True
10X Mini PCIe To PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe To PCI-E Slot Card,https://static-01.daraz.com.bd/p/b75508888cea6f814781ac718f277ff0.png,11646.00,6617.00,null,-43%,Not Available,0,China,[],No Brand,True
64Bit 40Nm 810Mhz 1600Mhz PCIE 2.0 HDMI-Compatible+VGA Video Card,https://static-01.daraz.com.bd/p/8cca440eea1d0a5d8c8aa92a243d5a14.jpg,10477.00,5318.00,null,-49%,Not Available,0,China,[],No Brand,True
1 Piece GX-30 Jack Support Frame ITX Small Chassis Graphics Card Bracket Anti-Bending Bracket Medium,https://static-01.daraz.com.bd/p/67e4987609a06a6f7dca487e0ea3740b.jpg,1028.00,519.00,null,-50%,Not Available,0,China,[],No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Computer Desktop Graphics Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,15154.00,8610.00,null,-43%,Not Available,0,China,[],No Brand,True
PCIE 4.0 Channel Splitter Expansion Riser Card NVMe Expansion Riser Card 8+4+4Hyper Ultra Quad VROC M.2 NVMe Port Expansion Riser Card,https://static-01.daraz.com.bd/p/84a95e92076f85367e417c66c6137ff9.jpg,3298.00,1812.00,null,-45%,Not Available,0,China,[],No Brand,True
Gigabyte NVIDIA GeForce GT 1030 OC 2GB DDR5 Graphics Card,https://static-01.daraz.com.bd/p/a39183dced371fa6b8d6a0dd7f554b65.jpg,10500.00,10500.00,null,Not Available,Not Available,0,Bangladesh,"['Integrated with 2GB GDDR5 64bit memory', 'Supports HDMI 4K@60Hz', 'Smooth 4K video playback and HTML5 web browsing', 'One-click overclocking via AORUS Graphics Engine', 'Boost: 1544 MHz/ Base: 1290 MHz in OC Mode', 'Boost: 1518 MHz/ Base: 1265 MHz in Gaming Mode']",No Brand,False
PCI Express 3 Port Video Capture Card TI XIO2213B Chipset,https://static-01.daraz.com.bd/p/7f5957f931b3c9a6dcc049c2fbac724c.jpg,4332.00,2831.00,null,-35%,Not Available,0,China,[],No Brand,True
1 Piece 1030 2G Desktop Office Discrete Graphics Card Gt610 Gt630 Gt710 Gt730 PC Office Discrete Graphics Card,https://static-01.daraz.com.bd/p/eed8fc1ae08feebc000607fac559494c.png,11454.00,11454.00,null,Not Available,Not Available,0,China,[],No Brand,True
HD-WF2 Asynchronous 768Wx64H Pixels 2XHUB75 RGB Small LED Display,https://static-01.daraz.com.bd/p/3730463cb5835a0d90cf262aee2a878a.jpg,1831.00,1194.00,null,-35%,Not Available,0,China,[],No Brand,True
PCI-E 4.0 X16 to X16 Graphics Card USB4.0 180 Degrees Extension Cable,https://static-01.daraz.com.bd/p/343e523dc62288d511907b1234a7d305.jpg,4804.00,3069.00,null,-36%,Not Available,0,China,[],No Brand,True
PCIE 3.0 X16 Graphics Card 180 Degree Reverse Graphics Adapter Cable,https://static-01.daraz.com.bd/p/45d100895da1e2c7520a2f11a704897b.jpg,2065.00,1355.00,null,-34%,Not Available,0,China,[],No Brand,True
Asus Geforce Gt 730 2GB GDDR5 Graphics Card,https://static-01.daraz.com.bd/p/e8ed4ada956f4d288a15d6c8b61daf74.jpg,9500.00,9240.00,null,-3%,Not Available,0,Bangladesh,"['Asus Geforce Gt 730 2GB GDDR5 Graphics CardBreakthrough Graphics Performance', 'Auto-Extreme Technology', 'GPU Tweak II', 'Fan less Silent Cooling head Sinks']",ASUS,True
1050TI Graphics Card DDR5 Desktop Graphics Card Computer Components Independence Computer Game Graphic,https://static-01.daraz.com.bd/p/34e9019bd21a00ce101692f24529f235.jpg,16237.00,12990.00,null,-20%,Not Available,0,China,"['Origin:CN(Origin)', 'Certification:CE', 'Model Number:Graphics Card', 'Memory type:DDR5', 'Memory:4G', 'Memory bit width:128bit']",No Brand,True
GT220-1 * Graphics Card-black,https://static-01.daraz.com.bd/p/21b6d70f213ded2959a4d2ea457fe256.jpg,7262.00,4178.00,null,-42%,Not Available,0,China,[],No Brand,True
PH44 NVMe 4-Disk Array PCI-E Raid Signal Splitting Expansion Card,https://static-01.daraz.com.bd/p/93d36137556f5aa2b883a870776a6e7d.jpg,3285.00,2177.00,null,-34%,Not Available,0,China,[],No Brand,True
PCI-E X1 External Adapter Card Converter Expansion Card Desktop Accelerator Board,https://static-01.daraz.com.bd/p/3383aa3a53353adcc57ff68998609b0b.png,1780.00,1162.00,null,-35%,Not Available,0,China,[],No Brand,True
12+4Pin 12VHPWR to 4Pcs PCi-E GPU 8Pin Graphics Video Card PCIE 5.0 Cable Extension Cord for RTX3090Ti Supply Adapter 30cm,https://static-01.daraz.com.bd/p/1448f2eef7923bcae858f9a98c0ae852.png,1740.00,1133.00,null,-35%,Not Available,0,China,[],No Brand,True
PC AGP PCI-E X16 Dual-Purpose Socket Tester Display image Video Card Checker Tester image Card Diagnostic Tool,https://static-01.daraz.com.bd/p/0c419d8a81a2aa93bf3afe7ff9a0dc87.jpg,6050.00,3629.00,null,-40%,Not Available,0,China,"['1. AGP, PCI-E tester is mainly used to test the open circuit and short circuit of the data bus connecting the computer image card chip CPU and the computer motherboard PCI to the ground', ""2. When repairing the computer's image card failures such as non-display, blurry or unstable display, it is not necessary to use a multimeter to measure the PCI bus interface between the image card golden finger and the motherboard one by one. This image card tester can quickly detect the open circuit and the CPU Short-circuit failure, with accuracy, is a standing tool for repairing image cards."", '3. When repairing the computer image card, if the display card does not display, the screen is blurred, etc., first check the appearance for obvious burnt marks, whether the PCB is obviously disconnected, and whether the voltage of each group is normal. If it is normal, use a tester to further measure the CPU Whether the data cable connected to the motherboard PCI interface is normal.', '4. Add a 12V power supply to the tester, insert the fault card into the corresponding slot, press the Press switch in the upper right corner, the corresponding indicator on the tester should be all on, if it is not on or flashing, the brightness will change significantly , Or caused by the open circuit or short circuit of the main chip CPU, use the universal meter to further determine the fault point']",No Brand,False
2X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/3ba08638c927351000e4a4df269054e0.jpg,7931.00,5644.00,null,-29%,Not Available,0,China,[],No Brand,True
PNY 4GB GeForce GTX 1650 GDDR6 Dual Fan,https://static-01.daraz.com.bd/p/66d0dcd934e16a073dec3fcaa0586def.png,23000.00,22000.00,null,-4%,Not Available,0,Bangladesh,"['4GB Capacity', '7680 x 4320 @120Hz (Digital) Resolution', '128-bit Memory Interface', 'Best-In-Class Performance', 'NVIDIA GPU Boost', 'Turing Shaders', 'State-Of-The-Art-Graphics', '3 Years Warranty']",PNY,True
"ARKTEK GRAPHICS CARD GEFORCE RTX 2060 Hyperion  AKN2060D6S6GH1 192 Bit GDDR6 6 GB, 192-BIT, HDMI,  DVI, DP, 2 Year Warranty",https://static-01.daraz.com.bd/p/074dcfbbdeaa9fac095c5e180e5817e0.jpg,35000.00,32000,null,-9%,Not Available,0,Bangladesh,"['Overview– NVIDIA GeForce RTX2060 GPU', '– NVIDIA® GeForce® RTX® VR Ready', '– NVIDIA® Ansel', '– NVIDIA® G-SYNC™', '– NVIDIA® GameStream™', '– NVIDIA® GPU Boost™ 3.0', '– Microsoft® DirectX® 12 API with feature', 'level 12_1', '– PCIe 3.0 support', '– OS Certified for Windows 7-10, Linux,', 'FreeBSDx86', '– Latest Display Interface Support DP 1.4']",ARKTEK,True
GTX1060 5GB DDR5 160Bit Graphics Card+4Pin To 6Pin Cable 16Nm 1506MHz 8008MHz PCI E 3.0 HD DVI 2XDP Video Card,https://static-01.daraz.com.bd/p/e759fefc09aaaebe4ce6ae254b0112e7.jpg,24180.00,16120.00,null,-33%,Not Available,0,China,[],No Brand,False
GBS Control GBSC RGBS VGA Scart Ypbpr Signal to VGA Part Component for Retro Game Consoles SEGA Dreamcase PlayStation2 NGC,https://static-01.daraz.com.bd/p/f96290b0bb3ecca081e1ab781f7b1b71.png,18918.00,9459.00,null,-50%,Not Available,0,China,[],No Brand,True
FORIDE PCI-E SATA Card PCIE X16 NVME M.2 RAID Array Expansion to 20-Port Adapter JMB585 Chip,https://static-01.daraz.com.bd/p/9a73b0f68155f392800d0aa65a157aa1.jpg,20000.00,10363.00,null,-48%,Not Available,0,China,[],No Brand,True
1 Piece GX-30 Graphics Card Bracket Jack Support Frame ITX Small Chassis Graphics Card Bracket Mini,https://static-01.daraz.com.bd/p/52321e18da26da8ec59614fc7ad0645f.jpg,697.00,429.00,null,-38%,Not Available,0,China,[],No Brand,True
GTX550TI Card 128Bit 2GB GDDR5 Desktop Computer Game HD Graphics Card,https://static-01.daraz.com.bd/p/aa03371895d5ca0a225ad48717aacffc.jpg,10502.00,5251.00,null,-50%,Not Available,0,China,[],No Brand,True
FORIDE PELADN RX 550 4GB Graphics Card Desktop Computer Independent Graphics Card Gaming Video Card for BTC Miner Rig,https://static-01.daraz.com.bd/p/252e8541e8734ea924cfe1a8cded4b82.jpg,24550.00,13058.00,null,-47%,Not Available,0,China,[],No Brand,False
993/1250MHz PCI-E 2.0 X16 Small Chassis Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/986380068dee6a36a739049e171f1d6a.jpg,10081.00,9881.00,null,-2%,Not Available,0,China,[],No Brand,True
FORIDE GTX750TI 2GB GDDR5 128Bit Graphics Card 28Nm1020MHz 1250MHz PCIE3.0 HDMI-Compatible DVI VGA Dual Fan Video Card,https://static-01.daraz.com.bd/p/6a2952ad9f7b4899301e158fceb7732e.jpg,30788.00,16120.00,null,-48%,Not Available,0,China,[],No Brand,False
QUANBU 4X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/729f83ffbe27e35fc6a92adb81459cd7.jpg,20499.00,12130.00,null,-41%,Not Available,0,China,[],No Brand,True
PELADN RX6400 4G Graphics Card Replacement Gaming Graphics Card Suitable for Computer,https://static-01.daraz.com.bd/p/8015ed806cd23685bce355d83bb9635d.png,33958.00,19230.00,null,-43%,Not Available,0,China,[],No Brand,True
4K Displayport Dummy Plug DP Display Adapter Desktop Accessories for PC Graphics Video Card,https://static-01.daraz.com.bd/p/e18d1bc672a23e989c90880286cee8eb.jpg,820.00,509.00,null,-38%,Not Available,0,China,[],No Brand,True
"ASUS ROG STRIX NVIDIA GeForce RTX 3090 Gaming Graphics Card- PCIe 4.0, 24GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-Tech Fan Design, 2.9-Slot",https://static-01.daraz.com.bd/p/33446abe3b8f1a593a74f26aa4047677.jpg,250000.00,250000.00,null,Not Available,Not Available,0,Bangladesh,"['Graphics CoprocessorNVIDIA GeForce RTX 3090BrandASUSGraphics Ram Size24 GBGPU Clock Speed189 MHzVideo Output InterfaceDisplayPort, HDMI']",No Brand,True
GTX650 Graphics Card 2GB DDR5 128Bit PCIE 2.0 Desktop Gaming Graphics Card HDMI-Compatible/DVI/VGA Video Card,https://static-01.daraz.com.bd/p/a9a03881f7d54c5967082a7c0f3bd303.jpg,14831.00,9569.00,null,-35%,Not Available,0,China,[],No Brand,True
GTX750TI Extre pee Graphi 2GB R5 128 1072/1350 Hz +VI+H PCI-E3.0 k PC Gag Graphi,https://static-01.daraz.com.bd/p/e3898d53ee413545d102c9d4ecbfa2af.jpg,19597.00,12978.00,null,-34%,Not Available,0,China,[],No Brand,True
2X Mini PCIe to PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe to PCI-E Slot,https://static-01.daraz.com.bd/p/74fc92e9dc51d0de3185505cc1abae7c.jpg,2805.00,1550.00,null,-45%,Not Available,0,China,[],No Brand,True
external laptop graphics card-1 x Discrete Graphics Kit-As Shown,https://static-01.daraz.com.bd/p/785ebb1d7c8ef34bc41d78e65e75dccb.jpg,8664.00,5449.00,null,-37%,Not Available,0,China,"['EXP GDC is an external device for laptops; it can help them use independent external -performance graphics, can use any one pci-e interface device, improve the performance of laptops, and allow them to meet the -performance graphics required by games.The EXP GDC Notebook External Discrete Graphics Dock has an Express Card data cable and 6-pin/8-pin  cable.The enhanced MINI PCI-E cable uses a 26-pin connector that supports Type 54 and Type 34 Express card connectors.With 6-pin connector for connecting to the graphics card  supply; 8-pin connector for connecting EXP GDC  supply.Industrial applications such as engineering surveying, data acquisition, server debugging, GPU computing can of course also be used to access most graphics cards for gaming.']",No Brand,True
TEUCER Graphics Card GPU Holder Vertical Telescopic Rotating Stand Bracket Magnetic GPU Video Card Holder VC-15 Mini White,https://static-01.daraz.com.bd/p/826a35811b31523e3c2f0f124d31d192.png,907.00,647.00,null,-29%,Not Available,0,China,[],No Brand,True
"ARKTEK GRAPHICS CARD AKN210D3S1GL1,G210 1GB DDR3 64Bit",https://static-01.daraz.com.bd/p/ea6364551f35135b70f3d4021319976f.jpg,3800.00,3800.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
4X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/202c7e025098cbd7e1fd465e175feaee.jpg,21700.00,10940.00,null,-50%,Not Available,0,China,"['1.With an HDMI, you can connect to a TV to let you enjoy HD pictures.2.With a DVI, a VGA, can be connected to the monitor or the LCD screen can be used.3.Compatible with DDR3 high speed video memory.4.Fits for motherboard with PCI-E slot.5.Low  consumption.']",No Brand,True
